datetime,meas
2018-08-29 04:00:03,56.8
2018-08-29 04:05:02,56.8
2018-08-29 04:10:02,56.8
2018-08-29 04:15:02,56.8
2018-08-29 04:20:02,56.8
2018-08-29 04:25:02,56.8
2018-08-29 04:30:02,55.9
2018-08-29 04:35:02,55.9
2018-08-29 04:40:02,55.8
2018-08-29 04:45:02,55.8
2018-08-29 04:50:02,55.8
2018-08-29 04:55:02,55.8
2018-08-29 05:00:02,55.8
2018-08-29 05:05:02,55.8
2018-08-29 05:10:02,55.2
2018-08-29 05:15:02,55.2
2018-08-29 05:20:02,55.2
2018-08-29 05:25:02,55.2
2018-08-29 05:30:02,55.2
2018-08-29 05:35:02,55.2
2018-08-29 05:40:02,55.2
2018-08-29 05:45:02,55.2
2018-08-29 05:50:02,55.2
2018-08-29 05:55:02,55.6
2018-08-29 06:00:02,55.6
2018-08-29 06:05:02,55.6
2018-08-29 06:10:02,55.6
2018-08-29 06:15:02,56.8
2018-08-29 06:20:02,56.8
2018-08-29 06:25:02,56.8
2018-08-29 06:30:02,56.8
2018-08-29 06:35:02,57.7
2018-08-29 06:40:02,57.7
2018-08-29 06:45:02,57.7
2018-08-29 06:50:02,57.7
2018-08-29 06:55:02,57.7
2018-08-29 07:00:02,62.6
2018-08-29 07:05:02,62.6
2018-08-29 07:10:02,62.6
2018-08-29 07:15:02,63.9
2018-08-29 07:20:02,63.9
2018-08-29 07:25:02,63.9
2018-08-29 07:30:02,63.9
2018-08-29 07:35:02,63.9
2018-08-29 07:40:02,63.9
2018-08-29 07:45:02,71.1
2018-08-29 07:50:02,71.1
2018-08-29 07:55:02,71.1
2018-08-29 08:00:03,72.3
2018-08-29 08:05:02,72.3
2018-08-29 08:10:02,72.3
2018-08-29 08:15:02,72.3
2018-08-29 08:20:02,72.3
2018-08-29 08:25:02,72.3
2018-08-29 08:30:03,72.3
2018-08-29 08:35:02,72.3
2018-08-29 08:40:02,76.3
2018-08-29 08:45:02,76.3
2018-08-29 08:50:02,78.4
2018-08-29 08:55:02,78.4
2018-08-29 09:00:02,78.4
2018-08-29 09:05:02,78.4
2018-08-29 09:10:02,79.9
2018-08-29 09:15:02,79.9
2018-08-29 09:20:02,80.2
